PubMedID,Entity_1,Entity_2,Sentence,BioBERT_Relation,PubMedBERT_Relation,BioLinkBERT_Relation
11025249,Interleukin-6,acute-phase,Background: Interleukin-6 (IL-6) is a key cytokine in the initiation of the acute-phase reaction that accompanies myocardial infarction.,Association,Association,Association
11027661,Hepatocyte growth factor,scatter factor,"Hepatocyte growth factor (HGF), also known as scatter factor, is a mesenchymal or stromal-derived mediator with angiogenic activity.",Association,Association,NO_RELATION
11029068,Interleukin-2,cytokine,Interleukin-2 (IL-2) is a cytokine involved in induction and regulation of the immune response in mammals.,Association,Association,NO_RELATION
11029554,Hepatocyte growth factor,scatter factor,"Hepatocyte growth factor, also known as scatter factor (HGF/SF) is a multipotential cytokine which can produce a range of responses in target cells and its influence in the eye in health and disease is just beginning to be appreciated.",Association,NO_RELATION,NO_RELATION
11029554,Hepatocyte growth factor,HGF/SF,"Hepatocyte growth factor, also known as scatter factor (HGF/SF) is a multipotential cytokine which can produce a range of responses in target cells and its influence in the eye in health and disease is just beginning to be appreciated.",Association,NO_RELATION,NO_RELATION
11029554,Hepatocyte growth factor,multipotential cytokine,"Hepatocyte growth factor, also known as scatter factor (HGF/SF) is a multipotential cytokine which can produce a range of responses in target cells and its influence in the eye in health and disease is just beginning to be appreciated.",Association,NO_RELATION,NO_RELATION
11034314,Interleukin-10,interferon-alpha,Interleukin-10 (IL-10) has been used in the treatment of viral hepatitis in interferon-alpha (IFN-alpha) non-responders while patients who have high levels of IL-10 are poorly responsive to IFN-alpha.,Association,Association,NO_RELATION
11034314,Interleukin-10,IFN-alpha,Interleukin-10 (IL-10) has been used in the treatment of viral hepatitis in interferon-alpha (IFN-alpha) non-responders while patients who have high levels of IL-10 are poorly responsive to IFN-alpha.,Negative_regulation,Association,NO_RELATION
11042034,Granulocyte colony-stimulating factor,cytokine,"Granulocyte colony-stimulating factor (G-CSF) is a cytokine critical for proliferation and differentiation of granulocytic precursors and neutrophil functions that has previously been demonstrated to activate Stat3 and Stat5, two members of the signal transducer and activator of transcription (STAT) protein family.",Association,Association,NO_RELATION
11042034,Granulocyte colony-stimulating factor,Stat3,"Granulocyte colony-stimulating factor (G-CSF) is a cytokine critical for proliferation and differentiation of granulocytic precursors and neutrophil functions that has previously been demonstrated to activate Stat3 and Stat5, two members of the signal transducer and activator of transcription (STAT) protein family.",Association,Association,NO_RELATION
11042034,Granulocyte colony-stimulating factor,Stat5,"Granulocyte colony-stimulating factor (G-CSF) is a cytokine critical for proliferation and differentiation of granulocytic precursors and neutrophil functions that has previously been demonstrated to activate Stat3 and Stat5, two members of the signal transducer and activator of transcription (STAT) protein family.",Association,Association,NO_RELATION
11042034,Granulocyte colony-stimulating factor,signal transducer and activator of transcription (STAT) protein family,"Granulocyte colony-stimulating factor (G-CSF) is a cytokine critical for proliferation and differentiation of granulocytic precursors and neutrophil functions that has previously been demonstrated to activate Stat3 and Stat5, two members of the signal transducer and activator of transcription (STAT) protein family.",Association,Association,NO_RELATION
11054350,Hepatocyte growth factor,pleiotropic cytokine,Hepatocyte growth factor (HGF) is a pleiotropic cytokine involved in tissue protection and repair in the endothelium and various organ systems.,Association,Association,NO_RELATION
11054808,Hepatocyte growth factor,multifunctional protein,Hepatocyte growth factor (HGF) is a multifunctional protein that exerts trophic effects on neural cells.,Association,Association,NO_RELATION
11058444,Granulocyte-macrophage colony-stimulating factor,cytokine,"Granulocyte-macrophage colony-stimulating factor (GM-CSF), a cytokine secreted by lymphohaemopoietic and other cell lineages, is known to influence ovarian cyclicity and embryo development.",Association,Association,NO_RELATION
11069090,Interleukin-18,interferon-gamma,"Interleukin-18 (IL-18) is not only a co-stimulus for the induction of interferon-gamma but also has direct proinflammatory effects by inducing tumor necrosis factor-alpha (TNF-alpha), IL-1, IL-8 and IL-6.",Positive_regulation,Association,NO_RELATION
11069090,Interleukin-18,tumor necrosis factor-alpha,"Interleukin-18 (IL-18) is not only a co-stimulus for the induction of interferon-gamma but also has direct proinflammatory effects by inducing tumor necrosis factor-alpha (TNF-alpha), IL-1, IL-8 and IL-6.",Positive_regulation,Association,NO_RELATION
11069090,Interleukin-18,TNF-alpha,"Interleukin-18 (IL-18) is not only a co-stimulus for the induction of interferon-gamma but also has direct proinflammatory effects by inducing tumor necrosis factor-alpha (TNF-alpha), IL-1, IL-8 and IL-6.",Positive_regulation,Association,NO_RELATION
11069090,Interleukin-18,IL-1,"Interleukin-18 (IL-18) is not only a co-stimulus for the induction of interferon-gamma but also has direct proinflammatory effects by inducing tumor necrosis factor-alpha (TNF-alpha), IL-1, IL-8 and IL-6.",Positive_regulation,Association,NO_RELATION
11069090,Interleukin-18,IL-8,"Interleukin-18 (IL-18) is not only a co-stimulus for the induction of interferon-gamma but also has direct proinflammatory effects by inducing tumor necrosis factor-alpha (TNF-alpha), IL-1, IL-8 and IL-6.",Positive_regulation,Association,NO_RELATION
11069090,Interleukin-18,IL-6,"Interleukin-18 (IL-18) is not only a co-stimulus for the induction of interferon-gamma but also has direct proinflammatory effects by inducing tumor necrosis factor-alpha (TNF-alpha), IL-1, IL-8 and IL-6.",Positive_regulation,Association,NO_RELATION
11069732,Interferon gamma,IFN gamma,"Interferon gamma (IFN gamma) is found to be elevated in the synovial fluid of patients with rheumatoid arthritis and osteoarthritis, suggesting its implication in joint disease pathogenesis.",Association,Association,Association
11069926,Hepatocyte growth factor,multifunctional cytokine,"Hepatocyte growth factor (HGF)/scatter factor is a multifunctional cytokine that induces mitogenesis, motility, and morphogenesis in epithelial, endothelial, and neuronal cells.",Association,Association,NO_RELATION
11073115,Tumor necrosis factor,proinflammatory cytokine,Tumor necrosis factor alpha (TNF-alpha) is a proinflammatory cytokine implicated in the stimulation of matrix metalloproteinase (MMP) production by several cell types.,Association,Association,NO_RELATION
11073115,Tumor necrosis factor,matrix metalloproteinase,Tumor necrosis factor alpha (TNF-alpha) is a proinflammatory cytokine implicated in the stimulation of matrix metalloproteinase (MMP) production by several cell types.,Association,Association,NO_RELATION
11073115,Tumor necrosis factor,MMP,Tumor necrosis factor alpha (TNF-alpha) is a proinflammatory cytokine implicated in the stimulation of matrix metalloproteinase (MMP) production by several cell types.,Association,Association,NO_RELATION
11076089,Hepatocyte growth factor,c-met,"Hepatocyte growth factor (HGF) exists abundantly in seminal plasma and its receptor, c-met, is expressed on spermatozoa.",Association,Association,NO_RELATION
11076795,Eotaxin,asthma-related C-C chemokine,Eotaxin is an asthma-related C-C chemokine that is produced in response to interleukin-1beta (IL-1beta).,Association,Association,NO_RELATION
11076795,Eotaxin,interleukin-1beta,Eotaxin is an asthma-related C-C chemokine that is produced in response to interleukin-1beta (IL-1beta).,Association,Association,NO_RELATION
11076795,Eotaxin,IL-1beta,Eotaxin is an asthma-related C-C chemokine that is produced in response to interleukin-1beta (IL-1beta).,Association,Association,NO_RELATION
11086084,Eotaxin,CCR3,"Eotaxin is a potent eosinophil chemoattractant that acts selectively through CCR3, which is expressed on eosinophils, basophils, mast cells, and Th2-type T cells.",Association,Association,NO_RELATION
11093734,Tumor necrosis factor,TNF receptor,"Tumor necrosis factor alpha (TNF-alpha) binding to the TNF receptor (TNFR) initiates apoptosis and simultaneously activates the transcription factor, nuclear factor-kappaB (NF-kappaB), which suppresses apoptosis by an unknown mechanism.",Association,Association,NO_RELATION
11093734,Tumor necrosis factor,TNFR,"Tumor necrosis factor alpha (TNF-alpha) binding to the TNF receptor (TNFR) initiates apoptosis and simultaneously activates the transcription factor, nuclear factor-kappaB (NF-kappaB), which suppresses apoptosis by an unknown mechanism.",Association,Association,NO_RELATION
11093734,Tumor necrosis factor,transcription factor,"Tumor necrosis factor alpha (TNF-alpha) binding to the TNF receptor (TNFR) initiates apoptosis and simultaneously activates the transcription factor, nuclear factor-kappaB (NF-kappaB), which suppresses apoptosis by an unknown mechanism.",Association,Association,NO_RELATION
11093734,Tumor necrosis factor,nuclear factor-kappaB,"Tumor necrosis factor alpha (TNF-alpha) binding to the TNF receptor (TNFR) initiates apoptosis and simultaneously activates the transcription factor, nuclear factor-kappaB (NF-kappaB), which suppresses apoptosis by an unknown mechanism.",Association,Association,NO_RELATION
11093734,Tumor necrosis factor,NF-kappaB,"Tumor necrosis factor alpha (TNF-alpha) binding to the TNF receptor (TNFR) initiates apoptosis and simultaneously activates the transcription factor, nuclear factor-kappaB (NF-kappaB), which suppresses apoptosis by an unknown mechanism.",Association,Association,NO_RELATION
11095618,Hepatocyte growth factor,receptor c-met,Hepatocyte growth factor (HGF) and its receptor c-met perform a multitude of functions.,Association,NO_RELATION,NO_RELATION
11108836,Tumor necrosis factor,macrophage colony-stimulating factor,Tumor necrosis factor (TNF) induces osteoclast differentiation from bone marrow cells in the presence of macrophage colony-stimulating factor.,Association,Association,NO_RELATION
11108943,Interleukin-18,proinflammatory cytokine,"Interleukin-18 is a proinflammatory cytokine, which strongly induces IFN-gamma production.",Association,Association,NO_RELATION
11108943,Interleukin-18,IFN-gamma,"Interleukin-18 is a proinflammatory cytokine, which strongly induces IFN-gamma production.",Association,Association,Positive_regulation
11126408,Interleukin-1 beta,IL-1beta,Interleukin-1 beta (IL-1beta) in synergy with tumour necrosis factor alpha (TNFalpha) and interferon gamma (IFNgamma) is cytotoxic to pancreatic beta cells.,Association,Association,NO_RELATION
11126408,Interleukin-1 beta,tumour necrosis factor alpha,Interleukin-1 beta (IL-1beta) in synergy with tumour necrosis factor alpha (TNFalpha) and interferon gamma (IFNgamma) is cytotoxic to pancreatic beta cells.,Association,Association,NO_RELATION
11126408,Interleukin-1 beta,TNFalpha,Interleukin-1 beta (IL-1beta) in synergy with tumour necrosis factor alpha (TNFalpha) and interferon gamma (IFNgamma) is cytotoxic to pancreatic beta cells.,Association,Association,NO_RELATION
11126408,Interleukin-1 beta,interferon gamma,Interleukin-1 beta (IL-1beta) in synergy with tumour necrosis factor alpha (TNFalpha) and interferon gamma (IFNgamma) is cytotoxic to pancreatic beta cells.,Association,Association,NO_RELATION
11126408,Interleukin-1 beta,IFNgamma,Interleukin-1 beta (IL-1beta) in synergy with tumour necrosis factor alpha (TNFalpha) and interferon gamma (IFNgamma) is cytotoxic to pancreatic beta cells.,Association,Association,NO_RELATION
